addr1,addr2,areacode,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,title,zipcode
강원특별자치도 양양군 현남면 인구항길 12,,32,0,A01,A0101,A01011200,2704932,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/08/2738608_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2738608_image3_1.jpg,Type3,128.7619443,37.97031295,6,2.02E+13,7,,인구해수욕장,25053
인천광역시 연수구 송도과학로16번길 33-4 송도 트리플스트리트,D동 1층,2,,A02,A0202,A02020600,2999180,12,2.02E+13,,,,126.662855,37.37871212,6,2.02E+13,8,,인더쥬동물원,21984
대구광역시 서구 북비산로74길 49,(비산동),4,0,A02,A0203,A02030600,2366475,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/05/2366105_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/05/2366105_image2_1.png,Type3,128.5778613,35.87682167,6,2.02E+13,6,,인동촌 아나고골목,41796
경상북도 구미시 수출대로 333,(임수동),35,0,A02,A0201,A02010700,1955128,12,2.01E+13,,,,128.4011481,36.11168899,6,2.02E+13,4,,인동향교,39386
제주특별자치도 서귀포시 남원읍 하례망장포로 4,,39,0,A05,A0502,A05020900,2777791,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/95/2776095_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2776095_image3_1.jpg,Type3,126.634841,33.26382486,6,2.02E+13,3,,인디고트리,63613
경상북도 영덕군 창수면 인량길 178,,35,0,A02,A0201,A02010600,128026,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/06/3009006_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/3009006_image3_1.jpg,Type1,129.3712746,36.55222941,6,2.02E+13,12,,인량리 전통테마마을,36401
경상북도 영덕군 창수면 장육사1길 203,,35,0,A02,A0203,A02030400,2660968,12,2.02E+13,,,,129.2991491,36.59732011,6,2.02E+13,12,,인문힐링센터여명,36402
서울특별시 종로구 인사동길 62,(관훈동) 일대,1,0,A02,A0203,A02030400,264353,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/26/2612526_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/2612526_image3_1.jpg,Type3,126.9833759,37.57543108,6,2.02E+13,23,,인사동,3146
대구광역시 달서구 상인로26길 89-6,,4,0,A02,A0201,A02010700,1610163,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/64/1573864_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1573864_image3_1.jpg,Type3,128.5485766,35.81601968,6,2.02E+13,2,,인산정사,42806
전북특별자치도 전주시 완산구 은행로 74-13 (교동),,37,,A02,A0203,A02030400,3056594,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/67/3053867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/3053867_image3_1.jpg,Type3,127.1521698,35.81355334,6,2.02E+13,12,,인생샷연구소,55044
대전광역시 동구 대전로839번길 일대,(정동),3,0,A02,A0203,A02030600,1623668,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/66/3033366_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/66/3033366_image3_1.JPG,Type3,127.4306199,36.33413774,6,2.02E+13,2,,인쇄거리,34625
강원특별자치도 춘천시 신동면 의암리 산 81-2,,32,0,A02,A0205,A02050400,2699726,12,2.02E+13,,,,127.6769495,37.84047405,6,2.02E+13,13,,인어상,
서울특별시 종로구 통일로18가길 16-1,(무악동),1,0,A02,A0201,A02010800,348804,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/01/1568101_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1568101_image3_1.jpg,Type3,126.9597168,37.57863584,6,2.02E+13,23,,인왕사(서울),3023
서울특별시 종로구 인왕산로1길 29,(사직동),1,0,A01,A0101,A01010400,126479,12,2.00E+13,,,,126.9640832,37.57356706,6,2.02E+13,23,,인왕산,3028
서울특별시 종로구 통일로18가길 20,(무악동),1,0,A02,A0201,A02010800,2764331,12,2.02E+13,,,,126.9595307,37.57893302,6,2.02E+13,23,,인왕산국사당,3023
전북특별자치도 무주군 설천면 삼공리,,37,0,A01,A0101,A01010500,2606128,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/44/2368844_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/2368844_image3_1.jpg,Type3,127.7797039,35.88122058,6,2.02E+13,5,,인월담,55557
전북특별자치도 남원시 인월면 인월로 51,,37,0,A02,A0204,A02040600,2787197,12,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/21/2791521_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2791521_image2_1.jpg,Type3,127.6009253,35.46100115,6,2.02E+13,4,,인월양조장,55715
강원특별자치도 인제군 냇강마을안길 248,,32,0,A02,A0203,A02030100,128405,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/68/604768_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/604768_image3_1.jpg,Type3,128.1935464,38.13457178,6,2.02E+13,10,,인제 냇강마을,24610
강원특별자치도 인제군 상남면 미산리 산1 일원,,32,0,A01,A0101,A01011000,125726,12,2.00E+13,,,,128.3824316,37.87424455,6,2.02E+13,10,,인제 미산리 개인약수,"252-850,1"
강원특별자치도 인제군 남면 부평정자로 744,(남면),32,0,A02,A0203,A02030100,2041021,12,2.02E+13,,,,128.1303991,37.95947706,6,2.02E+13,10,,인제 하늘여울소치마을,24646
강원특별자치도 인제군 인제읍 하추로 187,(인제읍),32,0,A02,A0203,A02030100,1938674,12,2.01E+13,,,,128.2815808,38.02015067,6,2.02E+13,10,,인제 하추마을,24642
강원특별자치도 인제군 북면 진부령로 307,(북면) 일대,32,0,A02,A0203,A02030100,128364,12,2.01E+13,,,,128.3610919,38.23554934,6,2.02E+13,10,,인제 황태마을,24605
강원특별자치도 인제군 인제읍 인제로225번길 12,,32,,A02,A0201,A02010900,3072017,12,2.02E+13,,,,128.1742862,38.07170651,6,2.02E+13,10,,인제성당,24630
강원특별자치도 인제군 북면 한계리,,32,0,A02,A0201,A02010700,128165,12,2.00E+13,,,,128.3410084,38.12030127,6,2.02E+13,10,,인제한계사지,24607
강원특별자치도 인제군 인제읍 인제로231번길 14,,32,0,A02,A0201,A02010700,1954345,12,2.01E+13,,,,128.1747195,38.07188427,6,2.02E+13,10,,인제향교,24630
경기도 안성시 서운면 인처동길 38-12,,31,0,A02,A0203,A02030100,2511693,12,2.02E+13,,,,127.2722952,36.94430931,6,2.02E+13,16,,인처골마을,17607
인천광역시 서구 도요지로 54,(경서동),2,0,A02,A0201,A02010700,1619133,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/63/1577563_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/63/1577563_image3_1.jpg,Type3,126.6562562,37.55824669,6,2.02E+13,7,032-560-4343,인천 경서동 녹청자 요지,22693
인천광역시 중구 우현로50번길 2,(답동),2,0,A02,A0201,A02010900,129606,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/03/217503_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/217503_image3_1.jpg,Type3,126.6299555,37.47109247,6,2.02E+13,10,,인천 답동성당,22321
인천광역시 서구 새오개로68번길 15-47,(신현동) 부근,2,0,A01,A0102,A01020100,1619744,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/25/1578825_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/1578825_image3_1.jpg,Type3,126.6674119,37.51651008,6,2.02E+13,7,,인천 신현동 회화나무,22781
인천광역시 중구 차이나타운로59번길 20,,2,0,A02,A0203,A02030600,264512,12,2.00E+13,,,,126.6191619,37.4738503,6,2.02E+13,10,,인천 차이나타운,22314
인천광역시 옹진군 북도면 신도로 577,,2,0,A02,A0203,A02030100,803629,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/54/2512854_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2512854_image2_1.jpg,Type3,126.4598861,37.52864668,6,2.02E+13,9,,인천 푸른벗말,23116
인천광역시 동구 화평로,(화평동),2,0,A02,A0203,A02030600,699269,12,2.01E+13,,,,126.6295164,37.47851938,6,2.02E+13,5,,인천 화평동 세숫대야 냉면 거리,22519
인천광역시 중구 공항서로 279,,2,,A02,A0205,A02050600,3015858,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/45/3015845_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/45/3015845_image3_1.jpg,Type3,126.4242665,37.44894422,6,2.02E+13,10,,인천공항전망대,22384
인천광역시 중구 제2터미널대로 446,,2,0,A02,A0204,A02040800,2535506,12,2.02E+13,,,,126.4250157,37.47845469,6,2.02E+13,10,,인천국제공항 제2여객터미널,22382
인천광역시 동구 우각로 57,(창영동),2,0,A02,A0201,A02010700,1114573,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/87/3039387_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/3039387_image3_1.jpg,Type3,126.6411378,37.47068161,6,2.02E+13,5,,인천기독교사회복지관(여선교사기숙사),22564
인천광역시 부평구 평천로 26-47,,2,0,A02,A0202,A02020700,2462889,12,2.02E+13,,,,126.6926984,37.52025453,6,2.02E+13,6,,인천나비공원,21300
인천광역시 중구 개항로45번길 21-32,,2,0,A02,A0201,A02010900,944786,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/74/2363074_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/2363074_image3_1.jpg,Type3,126.6274501,37.47398376,6,2.02E+13,10,,인천내동성공회성당,22316
인천광역시 중구 월미로 482,(북성동1가),2,0,A02,A0205,A02050600,2711046,12,2.02E+13,,,,126.6061297,37.47624979,6,2.02E+13,10,,인천내항 사일로벽화,22305
인천광역시 남동구 무네미로 236,,2,0,A02,A0202,A02020700,128027,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/32/2654832_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2654832_image3_1.jpg,Type3,126.7492728,37.45767392,6,2.02E+13,4,,인천대공원,21533
인천광역시 남동구 무네미로 236,인천대공원 내(제 1주차장 축구장 뒤편),2,0,A02,A0202,A02020700,2603489,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/83/2603483_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/83/2603483_image2_1.bmp,Type3,126.7493033,37.45774613,6,2.02E+13,4,,인천대공원 반려동물 놀이터,21533
인천광역시 남동구 무네미로 236 인천대공원사업소,,2,,A02,A0202,A02020600,3015077,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/56/3015056_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/3015056_image3_1.jpg,Type3,126.7493033,37.45774613,6,2.02E+13,4,,인천대공원 어린이동물원,21533
인천광역시 중구 인천대교고속도로 3,,2,0,A02,A0205,A02050100,821412,12,2.01E+13,,,,126.5476448,37.42566575,6,2.02E+13,10,,인천대교,22378
인천광역시 연수구 송도동 30-9,,2,0,A02,A0205,A02050600,2768138,12,2.02E+13,,,,126.6290465,37.39603729,6,2.02E+13,8,,인천대교전망대,
인천광역시 미추홀구 매소홀로 553,(문학동),2,0,A02,A0201,A02010100,129341,12,2.01E+13,,,,126.6823627,37.43947207,6,2.02E+13,3,,인천도호부관아,22233
인천광역시 서구 로봇랜드로 155-11,(청라동),2,0,A02,A0202,A02020600,2781589,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/52/2781652_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2781652_image2_1.jpg,Type3,126.6109531,37.5196976,6,2.02E+13,7,,인천로봇랜드,22851
인천광역시 서구 북항로 135,(원창동),2,0,A01,A0101,A01011400,2768195,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/96/2790596_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2790596_image2_1.jpg,Type3,126.631971,37.50557739,6,2.02E+13,7,,인천북항다목적부두,22855
인천광역시 연수구 인천신항대로 707,(송도동),2,0,A01,A0101,A01011400,2768127,12,2.02E+13,,,,126.6364083,37.34645706,6,2.02E+13,8,,인천신항관리부두,22031
인천광역시 서구 원당대로 454-14,(왕길동),2,0,A01,A0101,A01010500,2781599,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/61/2781661_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/2781661_image2_1.jpg,Type3,126.6526667,37.59043455,6,2.02E+13,7,,인천어린이천문대,22671
인천광역시 중구 제물량로 183,,2,0,A02,A0201,A02010700,1619608,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/09/1577809_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/09/1577809_image3_1.jpg,Type3,126.6233172,37.47005914,6,2.02E+13,10,,인천우체국,22313
인천광역시 중구 관동1가,,2,,A02,A0203,A02030600,3003517,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/66/3001966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/3001966_image3_1.jpg,Type3,126.6208729,37.47367257,6,2.02E+13,10,,인천일본풍거리,22315
인천광역시 중구 신포로27번길 80,(관동1가),2,0,A02,A0201,A02010700,945513,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/99/2363099_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/99/2363099_image3_1.jpg,Type3,126.6214951,37.47368369,6,2.02E+13,10,,인천중구청(구 인천부 청사),22315
인천 남동구 간석1동 420-3,(간석동),2,0,A02,A0202,A02020700,2790502,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/67/2791067_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/67/2791067_image2_1.JPG,Type3,126.7018547,37.46158096,6,2.02E+13,4,,인천중앙공원,21549
인천광역시 계양구 봉오대로 855 계양경기장,,2,,A02,A0203,A02030400,2999163,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/64/2999564_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/2999564_image3_1.jpg,Type3,126.7443684,37.53110141,6,2.02E+13,2,,인천치즈스쿨,21072
인천광역시 중구 월미로 376,(북성동1가),2,0,A01,A0101,A01011400,1619527,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/61/1577661_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1577661_image3_1.jpg,Type3,126.603633,37.46678973,6,2.02E+13,10,,인천항 갑문,22305
인천광역시 중구 월미로 376,(북성동1가),2,0,A02,A0204,A02040800,2554143,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/34/2555134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/2555134_image3_1.jpg,Type3,126.6041413,37.46710637,6,2.02E+13,10,,인천항 갑문홍보관,22305
인천광역시 연수구 국제항만대로326번길 57,(송도동),2,0,A02,A0202,A02020800,2709546,12,2.02E+13,,,,126.6054979,37.42411972,6,2.02E+13,8,,인천항 국제여객터미널,22016
인천광역시 중구 서해대로 353,(항동7가),2,0,A01,A0101,A01011400,2783146,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/99/2791099_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/99/2791099_image2_1.JPG,Type3,126.6146845,37.47614439,6,2.02E+13,10,,인천항 제8부두,22306
인천광역시 연수구 국제항만대로 438,,2,0,A02,A0202,A02020800,2606182,12,2.02E+13,,,,126.591688,37.42517769,6,2.02E+13,8,,인천항 크루즈터미널,22016
인천광역시 연수구 국제항만대로326번길 57,(송도동),2,0,A01,A0101,A01011400,2768129,12,2.02E+13,,,,126.6054979,37.42411972,6,2.02E+13,8,,인천항국제여객부두,22016
인천광역시 중구 연안부두로 70,(항동7가),2,0,A02,A0202,A02020800,2754765,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/91/2781491_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/91/2781491_image2_1.png,Type3,126.598981,37.45426333,6,2.02E+13,10,,인천항연안여객터미널,22349
인천광역시 미추홀구 매소홀로 589,(문학동),2,0,A02,A0201,A02010700,125561,12,2.00E+13,,,,126.6868012,37.43936383,6,2.02E+13,3,,인천향교,22233
인천광역시 서구 로봇랜드로249번길 38,(청라동),2,0,A01,A0101,A01010500,2767889,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/64/2781364_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/64/2781364_image2_1.png,Type3,126.6073614,37.53102955,6,2.02E+13,7,,인천환경공단 - 청라생태공원,22756
충청남도 아산시 신창면 서부남로790번길 20-52,,34,0,A02,A0201,A02010800,128130,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/47/1962047_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1962047_image3_1.jpg,Type3,126.9271973,36.78538261,6,2.02E+13,9,,인취사(아산),31536
경기도 포천시 신북면 신평로222번길 12-48,,31,0,A02,A0201,A02010700,848248,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/80/1193980_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1193980_image3_1.jpg,Type3,127.2161163,37.94193984,6,2.02E+13,29,,인평대군묘 및 신도비,11138
경기도 포천시 신북면 신평로222번길 12-48,,31,0,A02,A0205,A02050200,848256,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/52/2874952_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/2874952_image3_1.jpg,Type3,127.2161163,37.94193984,6,2.02E+13,29,,인평대군치제문비,11138
인천광역시 미추홀구 경인남길30번길 45-1,(용현동),2,0,A02,A0203,A02030600,1617796,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/03/1577403_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1577403_image3_1.jpg,Type3,126.657048,37.45197017,,2.02E+13,3,,인하대후문먹거리타운,22207
대구광역시 달성군 화원읍 인흥3길 16,,4,0,A02,A0201,A02010600,1611938,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/48/1574148_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/48/1574148_image3_1.jpg,Type3,128.5181077,35.79322447,6,2.02E+13,3,,인흥마을,42967
대구광역시 달성군 화원읍 인흥2길 26,,4,0,A02,A0201,A02010700,1611952,12,2.01E+13,,,,128.5155942,35.78955818,6,2.02E+13,3,,인흥서원,42967
부산광역시 기장군 일광면 삼성3길 17,,6,0,A01,A0101,A01011200,126098,12,2.00E+13,,,,129.2336848,35.25996997,6,2.02E+13,3,,일광해수욕장,46044
경기도 포천시 일동면 화동로 1210,,31,0,A02,A0202,A02020300,126573,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/26/3024326_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/3024326_image3_1.jpg,Type3,127.3286997,37.96768335,6,2.02E+13,29,,일동제일유황온천,11117
경상남도 함양군 지곡면 개평길 50-13,,36,0,A02,A0201,A02010400,2786845,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/20/2790920_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2790920_image2_1.jpg,Type3,127.7685439,35.56631441,6,2.02E+13,20,,일두고택,50018
충청남도 서산시 해미면 일락골길 501,,34,0,A02,A0201,A02010800,348806,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/11/2372711_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/11/2372711_image2_1.JPG,Type3,126.5886072,36.72821106,6,2.02E+13,7,,일락사(서산),31961
충청남도 태안군 안면읍 꽃지해안로 204,,34,0,A02,A0203,A02030400,2804497,12,2.02E+13,,,,126.3370668,36.48898429,6,2.02E+13,14,,일루글루,32166
전라남도 완도군 군외면 대문리,189-3,38,,A02,A0202,A02020700,3035715,12,2.02E+13,,,,126.6420039,34.36175576,6,2.02E+13,18,,일몰공원,59105
전라남도 나주시 예향로 3871-4,(영산동),38,0,A02,A0201,A02010400,2500771,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/91/2500791_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/91/2500791_image2_1.JPG,Type3,126.7130099,34.99985747,6,2.02E+13,6,,일본인지주가옥,58267
경상남도 의령군 궁류면 청정로 1202-15,,36,0,A02,A0201,A02010800,129274,12,2.01E+13,,,,128.2402613,35.43656804,6,2.02E+13,12,,일붕사(의령),52115
경기도 고양시 일산서구 대산로 213,(대화동),31,0,A02,A0203,A02030600,2613637,12,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/23/2405523_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2405523_image3_1.jpg,Type3,126.7547911,37.67815393,6,2.02E+13,2,,일산 대화동 먹자골목,10377
경기도 고양시 일산동구 중산로 306-176,(성석동),31,0,A01,A0101,A01010500,128989,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/28/1855928_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/1855928_image3_1.jpg,Type3,126.8126988,37.70965685,6,2.02E+13,2,,일산 어린이천문대,10329
울산광역시 동구 일산동,,7,0,B02,B0201,B02011000,129094,12,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/25/2506125_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/25/2506125_image2_1.jpg,Type3,129.4313443,35.4991163,6,2.02E+13,3,,일산마을,44056
울산광역시 동구 해수욕장10길 18,(일산동),7,0,A01,A0101,A01011200,126091,12,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/19/2506219_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2506219_image2_1.jpg,Type3,129.4302001,35.49492786,6,2.02E+13,3,,일산해수욕장(울산),44057
