addr1,addr2,areacode,benikia,cat1,cat2,cat3,contentid,contenttypeid,createdtime,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,tel,title,booktour,sigungucode
충청남도 태안군 안면읍 여수해길 118-3,,34,,B02,B0201,B02010700,907563,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/47/1964347_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1964347_image3_1.jpg,Type3,126.3676319,36.5489418,6,2.02E+13,041-673-3972,솔마루황토펜션,,14
충청남도 태안군 남면 몽산포길 126,,34,,B02,B0201,B02010700,1281934,32,2.01E+13,,,,126.2838446,36.67481754,6,2.02E+13,041-674-9061,솔뫼마을펜션,,14
제주특별자치도 서귀포시 남원읍 태수로143번길 132-37,,39,,B02,B0201,B02010700,138594,32,2.01E+13,,,,126.7244355,33.29053723,6,2.02E+13,064-764-6002,솔바람풍경소리,,3
강원특별자치도 인제군 북면 만해로 307,,32,,B02,B0201,B02010700,232288,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/35/1815635_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/35/1815635_image3_1.jpg,Type3,128.3354289,38.19454807,6,2.02E+13,033-463-6114,솔방울펜션,,10
강원특별자치도 평창군 대화면 선애1길 38-5,,32,,B02,B0201,B02010700,2801324,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/13/2801313_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/13/2801313_image2_1.JPG,Type3,128.4004281,37.47622708,6,2.02E+13,,솔밭개울펜션,,15
전라남도 완도군 보길면 보길동로 382,,38,,B02,B0201,B02010700,1829434,32,2.01E+13,,,,126.5907825,34.16394648,6,2.02E+13,010-3193-0900,솔밭펜션,,18
충청남도 보령시 남포면 용두욕장2길 24-22,,34,,B02,B0201,B02010700,2692124,32,2.02E+13,,,,126.549012,36.26295552,,2.02E+13,,솔밭해안가펜션,,5
강원특별자치도 평창군 봉평면 수림대길 57-5,,32,,B02,B0201,B02010700,2569697,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/12/2567912_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2567912_image2_1.jpg,Type3,128.383856,37.52448508,,2.02E+13,010-5178-1657,솔섬마을 관광펜션,,15
강원특별자치도 평창군 용평면 양지길 64,(속사리),32,,B02,B0201,B02010700,2761271,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/47/2767947_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2767947_image2_1.jpg,Type3,128.4908984,37.63997377,6,2.02E+13,,솔숲,,15
경기도 양평군 용문면 중원산로 546-6,,31,,B02,B0201,B02010700,397897,32,2.01E+13,,,,127.6207576,37.54784587,6,2.02E+13,010-5578-7918,솔지에로,,19
강원특별자치도 원주시 신림면 솔치안길 91,,32,,B02,B0201,B02010700,2913759,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/33/2920833_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2920833_image3_1.jpg,Type3,128.2005301,37.2684584,6,2.02E+13,,솔치송어파티펜션,,9
제주특별자치도 제주시 애월읍 애월해안로 226,,39,,B02,B0201,B02011100,2699343,32,2.02E+13,,,,126.3363346,33.46703656,,2.02E+13,,솔트,,4
강원특별자치도 홍천군 북방면 노일로 713,,32,,B02,B0201,B02010700,629268,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/95/591495_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/591495_image3_1.jpg,Type3,127.7297012,37.71445634,6,2.02E+13,033-434-5646,솔향기 펜션,,16
강원특별자치도 삼척시 근덕면 삼척로 3874-29,,32,,B02,B0201,B02010700,938538,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/86/1816586_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1816586_image3_1.jpg,Type3,129.2144519,37.39797681,6,2.02E+13,033-575-0628,솔향기가득한집,,4
전북특별자치도 전주시 덕진구 아중2길 22-4,,37,,B02,B0201,B02010100,2707452,32,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/82/2708582_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2708582_image3_1.jpg,Type3,127.1733064,35.82953244,,2.02E+13,063-261-7000,솔호텔[한국관광 품질인증/Korea Quality],,12
경상남도 진주시 논개길 53,,36,,B02,B0201,B02010900,1746376,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/06/1744206_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/06/1744206_image3_1.jpg,Type3,128.087398,35.19091519,6,2.02E+13,055-748-7457,솜누스,,13
경상북도 안동시 풍천면 병산길 332,,35,,B02,B0201,B02011600,2706613,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/42/2706142_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/42/2706142_image3_1.jpg,Type3,128.556686,36.54301498,,2.02E+13,010-3522-1104,송계헌 [한국관광 품질인증/Korea Quality],,11
경기도 용인시 처인구 이동읍 어진로 780,,31,,B02,B0201,B02011600,2620182,32,2.02E+13,,,,127.1918979,37.10654748,,2.02E+13,,송담 고택,,23
부산광역시 서구 암남공원로 9,,6,,B02,B0201,B02010100,142850,32,2.00E+13,,,,129.0155867,35.07464224,6,2.02E+13,051-254-2000,송도비치 관광호텔,,11
경상북도 경산시 와촌면 갓바위로 67-7,,35,,B02,B0201,B02011600,2570551,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/56/2568356_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/56/2568356_image2_1.png,Type3,128.7905318,35.96384631,,2.02E+13,,송림(팔공산송림한옥마을),,1
강원특별자치도 평창군 진부면 화의1길 14-9,(화의리),32,,B02,B0201,B02010700,2760309,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/28/2767328_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2767328_image2_1.jpg,Type3,128.5571368,37.55126585,6,2.02E+13,,송림펜션,,15
충청남도 태안군 안면읍 꽃지해안로 506-4,,34,,B02,B0201,B02010700,1276745,32,2.01E+13,,,,126.3462767,36.505402,6,2.02E+13,041-673-3711,송우펜션,,14
강원특별자치도 속초시 설악산로 818,,32,,B02,B0201,B02010900,1135110,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/61/1149361_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1149361_image3_1.jpg,Type3,128.5182325,38.16839354,6,2.02E+13,033-636-7029,송월파크,,5
전라남도 영광군 낙월면 송이길 47-10,,38,,B02,B0201,B02010700,2569162,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/07/2567007_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/07/2567007_image2_1.JPG,Type3,126.1503058,35.276403,,2.02E+13,010-4620-0086,송이도생태체험장(펜션)(송이도친환경가족펜션),,16
강원특별자치도 양양군 강현면 일출로 34,,32,,B02,B0201,B02010900,621231,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/66/597066_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/597066_image3_1.jpg,Type3,128.6309683,38.11692671,6,2.02E+13,033-671-4488,송이모텔,,7
경상북도 청송군 파천면 송소고택길 15-1,(파천면),35,,B02,B0201,B02011600,1992543,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/92/3036992_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3036992_image3_1.jpg,Type1,129.0262446,36.43593048,6,2.02E+13,010-8746-6690,송정고택[한국관광 품질인증/Korea Quality],,21
부산광역시 해운대구 송정해변로 28,,6,,B02,B0201,B02010100,143163,32,2.01E+13,,,,129.2030397,35.18110601,6,2.02E+13,051-702-7766,송정호텔,,16
경기도 평택시 관광특구로 24,,31,,B02,B0201,B02010100,2875471,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/43/2875443_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2875443_image3_1.jpg,Type3,127.0613525,37.06675808,6,2.02E+13,,송탄 메트로폴 관광호텔,,28
강원특별자치도 평창군 방림면 여우재길 307-2,(운교리),32,,B02,B0201,B02010700,2760706,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/89/2764689_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2764689_image2_1.jpg,Type3,128.3158566,37.43087794,,2.02E+13,,수가솔방,,15
경기도 양주시 백석읍 권율로 883-1,,31,,B02,B0201,B02010700,902783,32,2.01E+13,,,,126.9578558,37.77710715,6,2.02E+13,031-871-3320,수경당펜션,,18
경상북도 안동시 풍천면 가일길 78,,35,,B02,B0201,B02011600,2569165,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/08/2567008_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/2567008_image2_1.jpg,Type3,128.5263155,36.57410252,,2.02E+13,,수곡고택,,11
전북특별자치도 남원시 고샘길 105-6,(쌍교동),37,,B02,B0201,B02011600,2613382,32,2.02E+13,,,,127.3819739,35.40533973,,2.02E+13,"010-9526-9111, 010-3356-1533",수곡당,,4
경기도 양평군 단월면 윗고북길 59,,31,,B02,B0201,B02010700,2503316,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/00/2503300_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/2503300_image2_1.jpg,Type3,127.5817489,37.5870906,6,2.02E+13,010-3753-2501,수다락펜션,,19
경기도 포천시 일동면 운악청계로1480번길 90-102,,31,,B02,B0201,B02010700,138040,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/29/1786929_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/1786929_image3_1.jpg,Type3,127.3475045,37.9366512,6,2.02E+13,031-535-8660,수림펜션,,29
경상남도 거제시 남부면 거제남서로 750-1,,36,,B02,B0201,B02010700,137943,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/30/1981330_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1981330_image3_1.jpg,Type3,128.5981272,34.70922827,6,2.02E+13,055-632-5745,수미르펜션,,1
강원특별자치도 양양군 수산1길 45-5 수산모텔,,32,,B02,B0201,B02010900,2543891,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/38/2690838_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2690838_image3_1.jpg,Type3,128.6718769,38.07924577,6,2.02E+13,033-672-7848,수산모텔[한국관광 품질인증/Korea Quality],,7
경상남도 고성군 삼산면 자란만로 2128,,36,,B02,B0201,B02010700,2579802,32,2.02E+13,,,,128.2361859,34.94248184,6,2.02E+13,055-673-0666,수성그린비,,3
충청북도 충주시 수안보면 조산공원길 99,,33,,B02,B0201,B02010100,142981,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/86/2447286_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2447286_image2_1.jpg,Type3,127.9940136,36.84571709,6,2.02E+13,043-848-8833,수안보 조선 관광호텔,,11
충청북도 충주시 수안보면 주정산로 22,,33,,B02,B0201,B02010100,142840,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/98/3005898_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3005898_image3_1.jpg,Type3,127.9884863,36.84760289,6,2.02E+13,043-880-3716,수안보상록호텔,,11
충청북도 충주시 수안보면 탑골1길 36,,33,,B02,B0201,B02010100,142833,32,2.00E+13,http://tong.visitkorea.or.kr/cms/resource/15/1338415_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1338415_image3_1.jpg,Type3,127.9807982,36.84378929,6,2.02E+13,043-846-2331,수안보파크호텔,,11
제주특별자치도 제주시 애월읍 부룡수길 60,,39,,B02,B0201,B02010500,3080046,32,2.02E+13,,,,126.3587797,33.47463607,6,2.02E+13,,수앤수리조트&호텔,,4
경기도 수원시 팔달구 행궁로 11,,31,,B02,B0201,B02010600,1898672,32,2.01E+13,,,,127.0152424,37.28101581,6,2.02E+13,031-254-5555,수원호스텔,,13
충청남도 태안군 남면 용궁길 93,,34,,B02,B0201,B02010700,1270115,32,2.01E+13,,,,126.3045493,36.63495582,6,2.02E+13,041-675-3801,수정펜션,,14
강원특별자치도 평창군 대관령면 차항길 4,,32,,B02,B0201,B02010700,2801106,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/96/2801096_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/96/2801096_image2_1.JPG,Type3,128.693837,37.68742774,6,2.02E+13,,수정펜션,,15
경상북도 안동시 도산면 하계길 1-9,수졸당,35,,B02,B0201,B02011600,2599504,32,2.02E+13,,,,128.859173,36.73389332,,2.02E+13,010-6265-0264,수졸당,,11
충청남도 보령시 해수욕장9길 2-7,(신흑동),34,,B02,B0201,B02010700,2696680,32,2.02E+13,,,,126.5116445,36.31625711,,2.02E+13,,수지펜션,,5
전라남도 보성군 보성읍 사동길 37,,38,,B02,B0201,B02010700,2575169,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/47/2575047_image2_1.PNG,http://tong.visitkorea.or.kr/cms/resource/47/2575047_image2_1.PNG,Type3,127.0905362,34.72543912,,2.02E+13,010-8730-5361,수진한옥펜션,,10
경상북도 영주시 문수면 무섬로234번길 7-3,,35,,B02,B0201,B02011600,2600248,32,2.02E+13,,,,128.6187666,36.73484144,,2.02E+13,054-633-1011,수춘제(김태길) 고택,,14
충청남도 태안군 고남면 가경주길 87-6,,34,,B02,B0201,B02010700,1270921,32,2.01E+13,,,,126.4091372,36.41605223,6,2.02E+13,041-673-2884,수펜션,,14
충청남도 태안군 고남면 큰장돌길 283-47,,34,,B02,B0201,B02010700,1272055,32,2.01E+13,,,,126.3604664,36.42348388,6,2.02E+13,010-8668-7858,수평선펜션,,14
강원특별자치도 춘천시 남면 박암관천길 93-7,,32,,B02,B0201,B02010700,1853002,32,2.01E+13,,,,127.5650405,37.73604245,6,2.02E+13,033-263-5808,수하늘펜션,,13
강원특별자치도 춘천시 동면 하일길 197,,32,,B02,B0201,B02010700,2913428,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/21/2920021_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/2920021_image3_1.jpg,Type3,127.753535,37.90504574,6,2.02E+13,,수한예,,13
울산광역시 울주군 서생면 간절곶1길 31-1,,7,,B02,B0201,B02010700,2587437,32,2.02E+13,,,,129.358899,35.35916675,6,2.02E+13,010-2905-5094,수호천사,,5
전라남도 순천시 강변로 669 순천게스트하우스느림,,38,,B02,B0201,B02011100,2398942,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/77/2691877_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2691877_image3_1.jpg,Type3,127.4956284,34.94659341,6,2.02E+13,010-9229-8917,순천게스트하우스느림 [한국관광 품질인증/Korea Quality],,11
전라남도 순천시 홍두길 136,(홍내동),38,,B02,B0201,B02011600,1872349,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/22/2588422_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/22/2588422_image3_1.jpg,Type3,127.5023785,34.91996041,6,2.02E+13,061-744-1760,순천만 해룡성고택[한국관광 품질인증/Korea Quality],,11
전라남도 순천시 대대2길 33,,38,,B02,B0201,B02010700,2050523,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/28/2632328_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2632328_image3_1.jpg,Type3,127.5077621,34.89135261,6,2.02E+13,061-741-6735,순천만민속한옥펜션[한국관광 품질인증/Korea Quality],,11
전라남도 순천시 순천만길 374-1,,38,,B02,B0201,B02011600,2814147,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/62/3021462_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3021462_image3_1.jpg,Type1,127.5065148,34.89726859,6,2.02E+13,010-7570-1775,순천만숲[한국관광 품질인증/Korea Quality],,11
전라남도 순천시 순천만길 726-15,(대대동),38,,B02,B0201,B02011100,2697776,32,2.02E+13,,,,127.5027543,34.88791957,,2.02E+13,,순천만쉼표펜션,,11
전라남도 순천시 해룡면 생태배움길 123,,38,,B02,B0201,B02011600,1972438,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/49/3021449_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/3021449_image3_1.jpg,Type1,127.5164605,34.92314641,,2.02E+13,061-749-4817,순천만에코촌 유스호스텔[한국관광 품질인증/Korea Quality],,11
전라남도 순천시 서면 청소년수련원길 167,,38,,B02,B0201,B02010600,137510,32,2.00E+13,,,,127.4737917,35.04575411,6,2.02E+13,061-755-5522,순천시 유스호스텔,,11
제주특별자치도 제주시 서광로5길 2-2,(용담일동),39,,B02,B0201,B02010900,1836795,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/47/1836847_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/47/1836847_image2_1.JPG,Type3,126.5146572,33.50044402,6,2.02E+13,,숨 게스트하우스 제주공항점,,4
전북특별자치도 임실군 운암면 운정길 93-1,,37,,B02,B0201,B02010700,2388419,32,2.02E+11,http://tong.visitkorea.or.kr/cms/resource/01/2388401_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/01/2388401_image2_1.png,Type3,127.1041521,35.5876365,6,2.02E+13,063-222-1008,숨 펜션,,10
서울특별시 종로구 자하문로6길 14,(통의동),1,,B02,B0201,B02011100,2604078,32,2.02E+13,,,,126.970713,37.58083022,,2.02E+13,02-6925-5916,숨바꼭질(Hide & Seek)(Hide & Seek (숨바꼭질) 게스트하우스),,23
강원특별자치도 평창군 방림면 고원로 1505-10,,32,,B02,B0201,B02010700,2760208,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/51/2766951_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/2766951_image2_1.jpg,Type3,128.358994,37.4416414,6,2.02E+13,,숲과개울펜션,,15
강원특별자치도 평창군 진부면 간평길 233-2,(간평리),32,,B02,B0201,B02010700,2760023,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/05/2764505_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2764505_image2_1.jpg,Type3,128.5932489,37.68643425,6,2.02E+13,,숲사이길펜션,,15
경기도 포천시 내촌면 금강로 2119-18,,31,,B02,B0201,B02010900,139064,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/51/204651_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/204651_image3_1.jpg,Type3,127.2258871,37.76849356,6,2.02E+13,031-531-6423,숲속의 궁전,,29
강원특별자치도 고성군 죽왕면 곡실평길 332,,32,,B02,B0201,B02010700,2913805,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/50/2921050_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/2921050_image3_1.jpg,Type3,128.489728,38.30659077,6,2.02E+13,,숲속의 정원,,2
강원특별자치도 춘천시 남산면 강촌로 186-3,,32,,B02,B0201,B02010700,690998,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/65/698265_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/698265_image3_1.jpg,Type3,127.636146,37.80313041,6,2.02E+13,010-4121-7091,숲속의강촌,,13
충청남도 태안군 이원면 원이로 2170-5,,34,,B02,B0201,B02010700,1273588,32,2.01E+13,,,,126.3014199,36.91740372,6,2.02E+13,010-8393-6457,숲속의바다,,14
강원특별자치도 양양군 현북면 어성전길 402,,32,,B02,B0201,B02010700,2913602,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/41/2920141_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2920141_image3_1.jpg,Type3,128.674834,37.93201293,6,2.02E+13,,숲속의집,,7
강원특별자치도 평창군 봉평면 석이바우길 92-28,,32,,B02,B0201,B02010700,2800886,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/67/2800867_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/67/2800867_image2_1.jpg,Type3,128.3535072,37.57539529,6,2.02E+13,,숲속하얀뜰,,15
강원특별자치도 인제군 북면 설악로 3216,,32,,B02,B0201,B02010700,624275,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/66/601966_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/601966_image3_1.jpg,Type3,128.2403837,38.13845833,6,2.02E+13,033-462-0707,숲속힐링이야기,,10
인천광역시 연수구 컨벤시아대로 153,,2,,B02,B0201,B02010100,787644,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/70/1867970_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/1867970_image3_1.jpg,Type3,126.6454035,37.39028824,6,2.02E+13,032-835-1000,쉐라톤 그랜드 인천 호텔,,8
경기도 시흥시 평안상가4길 8-4,,31,,B02,B0201,B02010900,1927125,32,2.01E+13,http://tong.visitkorea.or.kr/cms/resource/23/1927123_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/23/1927123_image2_1.JPG,Type3,126.7481067,37.33823221,6,2.02E+13,031-498-2032,쉐르마모텔,,14
경기도 양평군 개군면 신내길7번길 37,,31,,B02,B0201,B02010100,1808386,32,2.01E+13,,,,127.5309514,37.4683951,6,2.02E+13,031-774-4101~3,쉐르빌 온천 호텔,,19
충청남도 태안군 소원면 파도길 63,,34,,B02,B0201,B02010700,1273418,32,2.01E+13,,,,126.1338926,36.73766607,6,2.02E+13,010-4842-0832,쉘부르황토펜션,,14
전라남도 구례군 섬진강대로 4310-46 쉬리팬션,,38,,B02,B0201,B02010700,2804416,32,2.02E+13,http://tong.visitkorea.or.kr/cms/resource/23/2988823_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/2988823_image3_1.jpg,Type1,127.6014208,35.20456899,6,2.02E+13,010-4583-8255,쉬리펜션[한국관광 품질인증/Korea Quality],,5
