addr1,addr2,booktour,cat1,cat2,cat3,contentid,contenttypeid,createdtime,eventstartdate,eventenddate,firstimage,firstimage2,cpyrhtDivCd,mapx,mapy,mlevel,modifiedtime,areacode,sigungucode,tel,title
충북 음성군 금왕읍 무극리 519-4,금왕금빛근린공원,,A02,A0207,A02070200,2699287,15,20201200000000 ,20230921,20230924,http://tong.visitkorea.or.kr/cms/resource/78/2699278_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/78/2699278_image2_1.jpeg,Type3,127.5882432,36.98986532,6,20230800000000 ,33,6,043-873-0107,음성명작페스티벌
충청북도 음성군 음성읍 설성공원길 28,,,A02,A0207,A02070100,141731,15,20070400000000 ,20230517,20230521,http://tong.visitkorea.or.kr/cms/resource/66/2689066_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/66/2689066_image2_1.png,Type3,127.6910022,36.93276543,6,20231200000000 ,33,6,043-873-2241 / 070-7703-6026,음성품바축제
"경상남도 의령군 의병로8길 44 서동생활공원(종합사회복지관,국민체육센터",솥바위 등 의령군 일원,,A02,A0207,A02070200,2867143,15,20221000000000 ,20231006,20231009,,,,128.2575269,35.31619025,6,20230800000000 ,36,12,055-570-2510,의령 리치리치 페스티벌(의령 부자축제)
경상북도 의성군 문소1길 188 로컬푸드직매장,,,A02,A0207,A02070200,3008635,15,20230900000000 ,20230909,20230910,http://tong.visitkorea.or.kr/cms/resource/31/3008631_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/31/3008631_image3_1.jpg,Type3,128.6993564,36.35713328,6,20230900000000 ,35,19,,의성 주식주간
경기도 의왕시 학의동,340-1,,A02,A0207,A02070200,2851985,15,20220900000000 ,20230909,20230910,http://tong.visitkorea.or.kr/cms/resource/39/3005939_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/39/3005939_image3_1.JPG,Type3,127.0009242,37.38277598,6,20230900000000 ,31,24,031-345-2548,의왕백운호수축제
경기도 의왕시 왕송못동로 307 (월암동),왕송호수공원 잔디광장,,A02,A0207,A02070200,3074902,15,20231200000000 ,20231229,20240121,http://tong.visitkorea.or.kr/cms/resource/69/3074869_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3074869_image3_1.jpg,Type3,126.9537834,37.30567019,6,20240100000000 ,31,24,031-345-2548,의왕왕송호수 겨울축제
경기도 의왕시 왕송못동로 307,(월암동),,A02,A0207,A02070200,1004281,15,20100400000000 ,20230505,20230506,http://tong.visitkorea.or.kr/cms/resource/03/2978103_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/03/2978103_image3_1.JPG,Type3,126.9531362,37.30711723,,20230600000000 ,31,24,031-345-2548,의왕철도축제
경기도 의정부시 중랑천서자전거길 2240,호원동 벚꽃길,,A02,A0207,A02070200,2952960,15,20230300000000 ,20230408,20230409,http://tong.visitkorea.or.kr/cms/resource/59/2952959_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2952959_image3_1.jpg,Type3,127.051591,37.70567271,6,20230700000000 ,31,25,031-870-7350,의정부 호원 벚꽃축제
충청남도 예산군 대흥면 의좋은형제길 3,의좋은 형제 공원 일원,,A02,A0207,A02070200,1087020,15,20100900000000 ,20231028,20231029,http://tong.visitkorea.or.kr/cms/resource/40/3001440_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/40/3001440_image3_1.png,Type3,126.7922088,36.60657582,6,20230900000000 ,34,11,041-331-0619,의좋은 형제 축제
경기도 가평군 자라섬로 60 자라섬안내소,,,A02,A0207,A02070200,2812160,15,20220300000000 ,20230429,20230430,http://tong.visitkorea.or.kr/cms/resource/60/2951260_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/60/2951260_image3_1.jpg,Type3,127.5210643,37.82095121,6,20230300000000 ,31,1,02-2659-1252,이데일리와 함께하는 캠핑요리축제
충청남도 아산시 온천대로 1496 (온천동),,,A02,A0207,A02070200,3020684,15,20231000000000 ,20231117,20231119,http://tong.visitkorea.or.kr/cms/resource/15/3021815_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3021815_image3_1.jpg,Type3,127.0035045,36.78053729,6,20231100000000 ,34,9,041-536-8618,이순신 순국제전
대구광역시 달서구 두류공원로 200 (두류동),,,A02,A0207,A02070200,3013315,15,20230900000000 ,20231007,20231008,http://tong.visitkorea.or.kr/cms/resource/14/3013314_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/14/3013314_image3_1.png,Type3,128.5601218,35.85505158,6,20231100000000 ,4,2,070-7549-8112,이월드 뮤직페스티벌
대구광역시 달서구  두류공원로 (200),,,A02,A0207,A02070200,1904626,15,20140300000000 ,20230318,20230409,http://tong.visitkorea.or.kr/cms/resource/72/2946572_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2946572_image3_1.jpg,Type3,128.5648463,35.85489891,6,20230100000000 ,4,2,053-620-0001,이월드 블라썸 피크닉
대구광역시 달서구 두류공원로 200,이월드,,A02,A0207,A02070200,2990119,15,20230600000000 ,20230601,20230630,http://tong.visitkorea.or.kr/cms/resource/18/2990118_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/18/2990118_image3_1.png,Type3,128.5601218,35.85505158,6,20230600000000 ,4,2,053-620-0001,이월드 사루비아 가든
대구광역시 달서구 두류공원로 200,(두류동),,A02,A0207,A02070200,2605266,15,20190600000000 ,20230505,20230630,http://tong.visitkorea.or.kr/cms/resource/64/2990064_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/64/2990064_image3_1.png,Type3,128.5648463,35.85489891,6,20230600000000 ,4,2,053-620-0001,이월드 수국 포레스트 가든
대구광역시 달서구 두류공원로 200,(두류동),,A02,A0207,A02070200,2557798,15,20180800000000 ,20230916,20231105,http://tong.visitkorea.or.kr/cms/resource/38/2999338_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/38/2999338_image3_1.JPG,Type3,128.5648463,35.85489891,6,20231100000000 ,4,2,053-620-0001,이월드 인생꽃 사진관  :  황화코스모스
대구광역시 달서구 두류공원로 200,이월드,,A02,A0207,A02070200,1971931,15,20141200000000 ,20231118,20240220,http://tong.visitkorea.or.kr/cms/resource/84/3019684_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3019684_image3_1.jpg,Type3,128.5648325,35.85488224,6,20240100000000 ,4,2,070-7549-8112,이월드 일루미네이션
대구광역시 달서구 두류공원로 200,,,A02,A0207,A02070200,1998806,15,20150400000000 ,20230401,20230423,http://tong.visitkorea.or.kr/cms/resource/05/2951905_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2951905_image3_1.jpg,Type3,128.5648325,35.85488224,6,20230600000000 ,4,2,053-620-0001,이월드 튤립트래블
대구광역시 달서구 두류공원로 200,(두류동),,A02,A0207,A02070200,2385656,15,20160500000000 ,20230610,20230827,http://tong.visitkorea.or.kr/cms/resource/08/2992908_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/08/2992908_image3_1.png,Type3,128.5648325,35.85488224,6,20230700000000 ,4,2,053-620-0001,이월드 트로피컬 아쿠아 빌리지
대구광역시 달서구 두류공원로 200,,,A02,A0207,A02070200,2819244,15,20220500000000 ,20230607,20230731,http://tong.visitkorea.or.kr/cms/resource/87/2987087_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/87/2987087_image3_1.jpg,Type3,128.5601218,35.85505158,6,20230800000000 ,4,2,053-620-0001,이월드 퍼플 아일랜드
대구광역시 달서구 두류공원로 200,,,A02,A0207,A02070200,2999424,15,20230800000000 ,20230909,20231105,http://tong.visitkorea.or.kr/cms/resource/05/2999405_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/2999405_image3_1.jpg,Type3,128.5601218,35.85505158,6,20230800000000 ,4,2,070-7549-8112,이월드 펌킨 페스타
경기도 이천시 신둔면 도자예술로5번길 109,,,A02,A0207,A02070200,527710,15,20080400000000 ,20230426,20230507,http://tong.visitkorea.or.kr/cms/resource/38/2536038_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/38/2536038_image2_1.jpg,Type3,127.3857029,37.29314885,6,20230600000000 ,31,26,070-4914-4312,이천도자기축제
경기도 이천시 공원로 48,,,A02,A0207,A02070100,506797,15,20080300000000 ,20231018,20231022,http://tong.visitkorea.or.kr/cms/resource/20/3020120_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/20/3020120_image3_1.png,Type3,127.4448702,37.17989913,6,20231100000000 ,31,26,031-644-4135~7,이천쌀문화축제
경기도 이천시 신둔면 둔터로124번길 160,일원,,A02,A0207,A02070200,2559193,15,20180800000000 ,20231027,20231029,http://tong.visitkorea.or.kr/cms/resource/87/3018987_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/87/3018987_image3_1.png,Type3,127.4067453,37.29912632,6,20231000000000 ,31,26,031-635-2429,이천인삼축제
경기도 이천시 관고동,설봉공원,,A02,A0207,A02070200,2494069,15,20170500000000 ,20230408,20230409,http://tong.visitkorea.or.kr/cms/resource/69/2856669_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2856669_image3_1.jpg,Type3,127.426658,37.27659873,6,20230600000000 ,31,26,031) 636-2723~4,이천체험문화축제
경기도 가평군 청평면 호반로 1063,,,A02,A0208,A02081300,3016251,15,20230900000000 ,20230922,20231122,http://tong.visitkorea.or.kr/cms/resource/50/3016250_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/50/3016250_image3_1.jpg,Type3,127.4909256,37.71505741,6,20230900000000 ,31,1,031-584-8200,이탈리아마을 그랜드오픈 2주년 기념행사
전북특별자치도 익산시 금마면 기양리,32-7  익산 미륵사지 일원,,A02,A0207,A02070200,2737577,15,202401000000 ,20230909,20231009,http://tong.visitkorea.or.kr/cms/resource/03/2846403_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/2846403_image3_1.jpg,Type3,127.0305976,36.01360344,6,20240100000000 ,37,9,1577-0072,익산 미륵사지 미디어아트 페스타
전북특별자치도 익산시 궁성로 666,,,A02,A0207,A02070200,2552235,15,202401000000 ,20230407,20230409,http://tong.visitkorea.or.kr/cms/resource/65/2824065_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2824065_image3_1.jpg,Type3,127.0537577,35.97134199,6,20240100000000 ,37,9,1577-0072,익산문화재 야행(夜行)
전북특별자치도 익산시 선화로63길 16 PR쥬얼리,영등동 익산귀금속보석산업단지 및 익산보석박물관 일원,,A02,A0207,A02070200,2860545,15,202401000000 ,20230901,20230903,http://tong.visitkorea.or.kr/cms/resource/92/2996892_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2996892_image3_1.jpg,Type3,126.974521,35.94780997,6,20240100000000 ,37,9,070-4116-7828 / 070-4172-6465,익산보석문화도시 AR보물찾기 진!짜! 축제
전북특별자치도 익산시 하나로 322 (어양동),,,A02,A0208,A02080500,637276,15,20081000000000 ,20231020,20231029,http://tong.visitkorea.or.kr/cms/resource/02/3011002_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3011002_image3_1.jpg,Type3,126.9844673,35.94926553,6,20240100000000 ,37,9,"063-859-4977,4334",익산천만송이국화축제
강원특별자치도 인제군 북면 한계리,한계2리 솔밭야영장,,A02,A0208,A02081300,2997989,15,20230800000000 ,20230908,20230910,,,,128.3101223,38.12235599,6,20230800000000 ,32,10,033-461-3696,인제 오리지널스 캠핑 페스티벌(IOCF/INJE ORIGINALS CAMPING FESTIVAL)
강원특별자치도 인제군 북면 용대리,용대관광지 교차로,,A02,A0207,A02070200,2618014,15,20190900000000 ,20230922,20231022,http://tong.visitkorea.or.kr/cms/resource/58/3016158_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/58/3016158_image3_1.png,Type3,128.3078733,38.18671234,6,20231000000000 ,32,10,033-460-8900,인제가을꽃축제
인천광역시 중구 신포로39번길 74 인천광역시역사자료관,,,A02,A0207,A02070200,2764526,15,20211000000000 ,20230922,20230924,http://tong.visitkorea.or.kr/cms/resource/89/3000089_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/89/3000089_image3_1.JPG,Type3,126.6224811,37.47428364,6,20230800000000 ,2,10,032-440-7873,인천 독서대전
인천광역시 연수구 청능대로 210 스퀘어원,,,A02,A0208,A02081100,2872078,15,20221000000000 ,20231020,20221026,http://tong.visitkorea.or.kr/cms/resource/54/3020654_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/3020654_image3_1.jpg,Type3,126.6836357,37.40605098,6,20231000000000 ,2,8,070-4260-6412,인천 영화 주간 2023
인천광역시 중구 차이나타운로26번길 12-17,인천 차이나타운,,A02,A0207,A02070200,3004315,15,20230800000000 ,20230902,20230903,http://tong.visitkorea.or.kr/cms/resource/98/3004298_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/3004298_image3_1.jpg,Type3,126.6184369,37.47751375,6,20230800000000 ,2,10,032-777-9891,인천 차이나타운 짜장면축제
인천광역시 중구 신포로27번길 80 중구청,인천 개항장 문화지구 일원,,A02,A0207,A02070200,2408959,15,20160900000000 ,20230826,20231022,http://tong.visitkorea.or.kr/cms/resource/30/2992830_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2992830_image3_1.jpg,Type3,126.6213645,37.47352259,6,20231100000000 ,2,10,,인천개항장 문화재 야행
인천광역시 서구 봉수대로 806 (연희동),,,A02,A0208,A02080600,2043285,15,20151100000000 ,20231027,20221028,http://tong.visitkorea.or.kr/cms/resource/52/3020152_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/52/3020152_image3_1.jpg,Type3,126.664153,37.54812301,6,20231000000000 ,2,7,032-561-7243,인천과학대제전
인천광역시 연수구 센트럴로 123 (송도동),,,A02,A0208,A02080600,1129018,15,20101100000000 ,20231114,20231114,http://tong.visitkorea.or.kr/cms/resource/01/3017601_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/3017601_image3_1.jpg,Type3,126.6466173,37.39002441,6,20231000000000 ,2,8,070-4895-0879,인천국제디자인페어
인천광역시 남동구 장수동,,,A02,A0207,A02070200,527212,15,20080300000000 ,20230408,20230409,http://tong.visitkorea.or.kr/cms/resource/30/2953230_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/2953230_image3_1.jpg,Type3,126.7614105,37.45706032,6,20230300000000 ,2,4,1544-7056,인천대공원 벚꽃축제
인천광역시 서구 봉수대로 806 (연희동),,,A02,A0208,A02081300,3020186,15,20231000000000 ,20231027,20231028,http://tong.visitkorea.or.kr/cms/resource/84/3020184_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/3020184_image3_1.jpg,Type3,126.664153,37.54812301,6,20231000000000 ,2,7,032-561-7243,인천수학축전
인천광역시 서구 장고개로231번길 9 코스모 40,코스모 40,,A02,A0207,A02070200,2820560,15,20220500000000 ,20230610,20230610,http://tong.visitkorea.or.kr/cms/resource/76/2989776_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/76/2989776_image3_1.png,Type3,126.6779257,37.48658319,6,20230600000000 ,2,7,032-440-7878,인천아트북페어
인천광역시 연수구 센트럴로 350,(송도동),,A02,A0207,A02070100,561027,15,20080500000000 ,20230804,20230806,http://tong.visitkorea.or.kr/cms/resource/33/2953133_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/2953133_image3_1.jpg,Type3,126.6324848,37.4078332,6,20231200000000 ,2,8,,인천펜타포트 락 페스티벌
전라남도 보성군 웅치면 용반리 산 123-3,,,A02,A0207,A02070200,1805256,15,20130400000000 ,20230505,20230507,http://tong.visitkorea.or.kr/cms/resource/17/2951417_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2951417_image3_1.jpg,Type3,127.0131994,34.69202213,6,20230400000000 ,38,10,061-850-5481,일림산 철쭉문화행사
경상북도 포항시 남구 희망대로 850 문화예술회관,,,A02,A0207,A02070200,1398171,15,20111000000000 ,20231012,20231015,http://tong.visitkorea.or.kr/cms/resource/16/3035416_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/16/3035416_image3_1.JPG,Type3,129.3660493,36.00965475,6,20231100000000 ,35,23,054-289-7855,일월문화제
전북특별자치도 임실군 성수면 도인2길 50,(성수면),,A02,A0207,A02070100,2031318,15,20150900000000 ,20241003,20241006,http://tong.visitkorea.or.kr/cms/resource/66/2949766_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2949766_image3_1.jpg,Type3,127.3012057,35.63284867,6,20240100000000 ,37,10,063-643-3900,임실N치즈축제
전북특별자치도 임실군 충효로 2096-16 임실군문화체육센터,,,A02,A0207,A02070200,2984556,15,202401000000 ,20230505,20230507,http://tong.visitkorea.or.kr/cms/resource/18/2984318_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2984318_image3_1.jpg,Type3,127.3326941,35.54524526,6,20240100000000 ,37,10,063-640-2313,임실N펫스타
경기도 가평군 가평읍 달전리 1-1,,,A02,A0207,A02070200,604144,15,20080800000000 ,20231007,20231009,http://tong.visitkorea.or.kr/cms/resource/80/2844180_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2844180_image3_1.jpg,Type3,127.5354271,37.81049435,6,20230900000000 ,31,1,031-581-2813~4,자라섬재즈페스티벌
서울특별시 종로구 평창문화로 70 (평창동),,,A02,A0207,A02070200,2511228,15,20171000000000 ,20231010,20231015,http://tong.visitkorea.or.kr/cms/resource/66/3015166_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/66/3015166_image3_1.png,Type3,126.9689541,37.60624668,6,20230900000000 ,1,23,02-6365-1388,자문밖문화축제 <자문밖 열림>
전북특별자치도 전주시 완산구 쑥고개로 249,(효자동2가),,A02,A0207,A02070200,2476859,15,20170100000000 ,20240209,20240212,http://tong.visitkorea.or.kr/cms/resource/55/3091655_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/55/3091655_image3_1.JPG,Type3,127.0897201,35.80132309,6,20240100000000 ,37,12,063-220-1009,작은문화축전
대구광역시 달서구 선원로 199,(이곡동),,A02,A0207,A02070200,2374957,15,20160300000000 ,20230519,20230521,http://tong.visitkorea.or.kr/cms/resource/79/2987179_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/79/2987179_image3_1.png,Type3,128.5142479,35.85920305,6,20230500000000 ,4,2,053-584-9715,장미꽃 필(feel)무렵 축제
전라남도 장성군 장성읍 기산리 28-16,장성 황룡강 일원 (구)공설운동장,,A02,A0207,A02070200,2899198,15,20221100000000 ,20231007,20231015,http://tong.visitkorea.or.kr/cms/resource/05/3018205_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3018205_image3_1.jpg,Type3,126.7780382,35.3068461,6,20231000000000 ,38,19,061-390-7240,장성 황룡강 가을꽃축제
전라남도 장성군 황룡강동쪽자전거길 732 황미르교 가설점포,,,A02,A0207,A02070200,553411,15,20080400000000 ,20230519,20230521,http://tong.visitkorea.or.kr/cms/resource/86/2987486_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/86/2987486_image3_1.png,Type3,126.7815184,35.30955141,6,20230500000000 ,38,19,061-390-7240,장성 황룡강 홍길동무 꽃길 축제
전북특별자치도 장수군 장수읍 한누리로 393,,,A02,A0207,A02070200,763974,15,202401000000 ,20230914,20230917,http://tong.visitkorea.or.kr/cms/resource/14/2835514_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/14/2835514_image3_1.JPG,Type3,127.5180751,35.64111819,6,20240100000000 ,37,11,063-350-2357,장수 한우랑 사과랑 축제
